id_score,id_utilisateur,mois,score_revenu,score_paiement,score_activite,score_recommandation,score_transaction,score_anciennete,score_completude,score_global,classe_risque,recommandation_decisionnelle,plafond_microcredit_simule
S002737,U0229,2025-07,85.0,33.7,100,60.0,64.0,27.8,100,66.4,B,Profil fiable : éligible avec vérification complémentaire.,72547
S002738,U0229,2025-08,50.0,42.4,92.5,60.0,35.0,27.8,100,53.9,C,Profil moyen : à accompagner avant décision.,17411
S002739,U0229,2025-09,66.3,49.2,96.7,62.5,48.0,27.8,100,62.1,C,Profil moyen : à accompagner avant décision.,17233
S002740,U0229,2025-10,73.1,63.0,71.2,55.6,55.0,27.8,100,63.2,C,Profil moyen : à accompagner avant décision.,18235
S002741,U0229,2025-11,77.4,68.7,78.0,61.5,66.0,27.8,100,68.6,B,Profil fiable : éligible avec vérification complémentaire.,44197
S002742,U0229,2025-12,80.7,66.9,78.8,61.5,59.0,27.8,100,68.1,B,Profil fiable : éligible avec vérification complémentaire.,46591
S002743,U0229,2026-01,69.1,70.1,69.2,61.9,57.0,27.8,100,64.2,C,Profil moyen : à accompagner avant décision.,16559
S002744,U0229,2026-02,69.1,61.3,69.2,61.9,68.0,27.8,100,64.1,C,Profil moyen : à accompagner avant décision.,16559
S002745,U0229,2026-03,59.7,64.7,55.8,60.8,67.0,27.8,100,60.1,C,Profil moyen : à accompagner avant décision.,15000
S002746,U0229,2026-04,50.9,53.1,88.3,85.0,55.0,27.8,100,61.1,C,Profil moyen : à accompagner avant décision.,15000
S002747,U0229,2026-05,26.7,39.1,10.0,50.0,49.0,27.8,100,36.1,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002748,U0229,2026-06,26.7,42.4,84.2,92.5,60.0,27.8,100,53.8,C,Profil moyen : à accompagner avant décision.,15000
S002749,U0230,2025-07,85.0,36.3,100,80.0,66.0,72.2,45,70.9,B,Profil fiable : éligible avec vérification complémentaire.,68873
S002750,U0230,2025-08,50.0,41.3,92.5,80.0,36.0,72.2,45,57.5,C,Profil moyen : à accompagner avant décision.,16529
S002751,U0230,2025-09,67.0,58.1,96.7,80.0,51.0,72.2,45,68.0,B,Profil fiable : éligible avec vérification complémentaire.,67905
S002752,U0230,2025-10,74.7,63.3,98.8,70.8,63.0,72.2,45,72.2,B,Profil fiable : éligible avec vérification complémentaire.,79997
S002753,U0230,2025-11,78.7,51.0,73.3,73.3,69.0,72.2,45,68.0,B,Profil fiable : éligible avec vérification complémentaire.,92103
S002754,U0230,2025-12,80.1,62.3,78.0,74.3,76.0,72.2,45,72.5,B,Profil fiable : éligible avec vérification complémentaire.,89494
S002755,U0230,2026-01,82.3,67.9,55.8,65.4,76.0,72.2,45,70.0,B,Profil fiable : éligible avec vérification complémentaire.,95530
S002756,U0230,2026-02,88.3,74.3,71.2,68.8,91.0,72.2,45,77.6,B,Profil fiable : éligible avec vérification complémentaire.,100004
S002757,U0230,2026-03,87.6,63.9,71.2,68.8,94.0,72.2,45,75.8,B,Profil fiable : éligible avec vérification complémentaire.,88980
S002758,U0230,2026-04,87.6,55.6,57.5,64.1,92.0,72.2,45,71.3,B,Profil fiable : éligible avec vérification complémentaire.,83737
S002759,U0230,2026-05,86.0,62.0,73.6,62.1,93.0,72.2,45,74.6,B,Profil fiable : éligible avec vérification complémentaire.,64101
S002760,U0230,2026-06,85.9,57.8,73.6,62.5,94.0,72.2,45,73.9,B,Profil fiable : éligible avec vérification complémentaire.,63368
S002761,U0231,2025-07,85.0,100,100,84.2,66.0,100,45,86.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,58141
S002762,U0231,2025-08,50.0,53.6,92.5,84.2,36.0,100,45,63.2,C,Profil moyen : à accompagner avant décision.,15000
S002763,U0231,2025-09,57.6,53.9,96.7,87.5,51.0,100,45,68.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002764,U0231,2025-10,67.9,69.3,98.8,78.9,64.0,100,45,75.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002765,U0231,2025-11,57.4,69.3,95.0,78.9,56.0,100,45,71.0,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002766,U0231,2025-12,62.6,61.8,82.9,71.2,64.0,100,45,69.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002767,U0231,2026-01,48.1,61.8,70.5,63.5,49.0,100,45,60.9,C,Profil moyen : à accompagner avant décision.,15000
S002768,U0231,2026-02,60.0,69.6,82.9,67.5,64.0,100,45,69.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002769,U0231,2026-03,59.9,71.7,81.0,63.2,66.0,100,45,69.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002770,U0231,2026-04,47.3,69.3,65.0,60.0,49.0,100,45,61.0,C,Profil moyen : à accompagner avant décision.,15000
S002771,U0231,2026-05,59.0,72.4,74.7,64.0,62.0,100,45,68.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002772,U0231,2026-06,43.4,88.2,92.5,75.6,49.0,100,45,69.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002773,U0232,2025-07,85.0,100,100,67.5,68.0,100,75,87.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S002774,U0232,2025-08,97.3,70.7,50.0,63.7,73.0,100,75,77.0,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002775,U0232,2025-09,74.0,51.0,41.7,63.7,75.0,100,75,66.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002776,U0232,2025-10,70.4,31.2,54.8,65.5,79.0,100,75,64.2,C,Profil moyen : à accompagner avant décision.,15000
S002777,U0232,2025-11,70.6,34.1,52.9,66.1,84.0,100,75,65.4,B,Profil fiable : éligible avec vérification complémentaire.,41562
S002778,U0232,2025-12,74.7,41.5,37.8,59.0,92.0,100,75,66.1,B,Profil fiable : éligible avec vérification complémentaire.,44000
S002779,U0232,2026-01,78.5,30.6,33.6,59.3,86.0,100,75,63.4,C,Profil moyen : à accompagner avant décision.,23978
S002780,U0232,2026-02,70.3,21.2,33.7,59.2,71.0,100,75,57.2,C,Profil moyen : à accompagner avant décision.,21560
S002781,U0232,2026-03,70.3,31.5,33.7,59.2,60.0,100,75,57.6,C,Profil moyen : à accompagner avant décision.,21560
S002782,U0232,2026-04,66.8,42.9,17.9,54.7,60.0,100,75,56.2,C,Profil moyen : à accompagner avant décision.,19590
S002783,U0232,2026-05,70.1,34.5,38.9,59.7,63.0,100,75,59.4,C,Profil moyen : à accompagner avant décision.,15427
S002784,U0232,2026-06,57.7,33.2,55.8,68.3,57.0,100,75,58.6,C,Profil moyen : à accompagner avant décision.,15000
S002785,U0233,2025-07,85.0,100,100,75.0,62.0,100,100,88.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,78349
S002786,U0233,2025-08,96.9,75.6,100,70.0,66.0,100,100,86.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,87430
S002787,U0233,2025-09,83.1,83.7,85.0,70.6,70.0,100,100,82.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,62911
S002788,U0233,2025-10,85.7,76.4,91.7,68.8,77.0,100,100,83.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,65120
S002789,U0233,2025-11,87.5,69.4,93.6,70.0,81.0,100,100,83.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,67249
S002790,U0233,2025-12,88.5,69.0,89.0,71.5,83.0,100,100,83.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,71898
S002791,U0233,2026-01,75.6,71.2,83.1,71.1,71.0,100,100,78.4,B,Profil fiable : éligible avec vérification complémentaire.,42028
S002792,U0233,2026-02,75.7,68.8,84.8,74.2,72.0,100,100,78.6,B,Profil fiable : éligible avec vérification complémentaire.,38274
S002793,U0233,2026-03,79.3,66.2,91.9,75.6,73.0,100,100,80.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,74452
S002794,U0233,2026-04,77.7,66.0,81.8,75.2,68.0,100,100,77.6,B,Profil fiable : éligible avec vérification complémentaire.,50842
S002795,U0233,2026-05,77.9,73.6,83.6,74.3,66.0,100,100,79.1,B,Profil fiable : éligible avec vérification complémentaire.,51322
S002796,U0233,2026-06,64.8,82.4,82.9,74.1,66.0,100,100,77.4,B,Profil fiable : éligible avec vérification complémentaire.,39996
S002797,U0234,2025-07,85.0,100,100,45.0,64.0,97.2,75,83.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,59494
S002798,U0234,2025-08,50.0,100,92.5,45.0,35.0,97.2,75,69.6,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002799,U0234,2025-09,65.8,63.7,96.7,71.7,53.0,97.2,75,72.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002800,U0234,2025-10,54.1,77.3,92.5,71.7,44.0,97.2,75,70.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002801,U0234,2025-11,47.1,62.1,90.0,71.7,52.0,97.2,75,66.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002802,U0234,2025-12,42.4,65.5,88.3,71.7,46.0,97.2,75,64.5,C,Profil moyen : à accompagner avant décision.,15000
S002803,U0234,2026-01,38.2,65.5,88.3,85.0,44.0,97.2,75,64.5,C,Profil moyen : à accompagner avant décision.,15000
S002804,U0234,2026-02,52.4,58.5,70.5,78.0,60.0,97.2,75,65.6,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002805,U0234,2026-03,57.2,75.6,65.0,76.9,57.0,97.2,75,68.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002806,U0234,2026-04,69.1,73.6,69.2,76.9,73.0,97.2,75,74.5,B,Profil fiable : éligible avec vérification complémentaire.,41533
S002807,U0234,2026-05,76.0,81.1,82.5,77.5,79.0,97.2,75,80.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,62677
S002808,U0234,2026-06,87.5,82.6,83.9,75.3,93.0,97.2,75,85.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,71224
S002809,U0235,2025-07,0,100,0.0,50.0,0,66.7,75,35.4,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002810,U0235,2025-08,0,100,0.0,50.0,0,66.7,75,35.4,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002811,U0235,2025-09,38.3,100,20.0,50.0,1.0,66.7,75,48.1,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002812,U0235,2025-10,32.5,89.2,15.0,50.0,2.0,66.7,75,43.9,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002813,U0235,2025-11,29.0,82.7,12.0,50.0,16.0,66.7,75,43.4,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002814,U0235,2025-12,31.2,84.2,88.3,74.2,27.0,66.7,75,59.8,C,Profil moyen : à accompagner avant décision.,15000
S002815,U0235,2026-01,48.1,84.2,70.5,65.5,44.0,66.7,75,63.0,C,Profil moyen : à accompagner avant décision.,20726
S002816,U0235,2026-02,56.8,82.7,59.2,59.4,59.0,66.7,75,64.8,C,Profil moyen : à accompagner avant décision.,23286
S002817,U0235,2026-03,50.5,81.0,55.0,59.4,70.0,66.7,75,63.9,C,Profil moyen : à accompagner avant décision.,21644
S002818,U0235,2026-04,63.4,77.8,59.2,59.4,83.0,66.7,75,69.1,B,Profil fiable : éligible avec vérification complémentaire.,57633
S002819,U0235,2026-05,63.4,75.6,59.2,59.4,71.0,66.7,75,66.8,B,Profil fiable : éligible avec vérification complémentaire.,57633
S002820,U0235,2026-06,52.6,68.9,32.5,50.5,59.0,66.7,75,56.1,C,Profil moyen : à accompagner avant décision.,16740
S002821,U0236,2025-07,85.0,100,100,90.0,66.0,100,100,90.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,124931
S002822,U0236,2025-08,91.4,100,100,86.2,72.0,100,100,92.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,97194
S002823,U0236,2025-09,68.1,63.4,96.7,86.2,53.0,100,100,75.8,B,Profil fiable : éligible avec vérification complémentaire.,46283
S002824,U0236,2025-10,56.4,73.8,92.5,86.2,60.0,100,100,75.4,B,Profil fiable : éligible avec vérification complémentaire.,34712
S002825,U0236,2025-11,62.1,81.7,83.6,83.2,65.0,100,100,77.5,B,Profil fiable : éligible avec vérification complémentaire.,36567
S002826,U0236,2025-12,61.1,70.1,86.7,80.0,71.0,100,100,75.9,B,Profil fiable : éligible avec vérification complémentaire.,33264
S002827,U0236,2026-01,63.5,65.7,80.7,74.0,55.0,100,100,71.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002828,U0236,2026-02,62.1,62.8,70.0,80.0,57.0,100,100,70.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002829,U0236,2026-03,75.3,72.6,70.8,78.8,74.0,100,100,77.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002830,U0236,2026-04,75.3,70.3,70.8,78.8,63.0,100,100,75.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002831,U0236,2026-05,70.6,55.6,74.2,81.7,64.0,100,100,72.7,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002832,U0236,2026-06,60.1,64.3,64.7,86.5,62.0,100,100,70.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002833,U0237,2025-07,0,100,0.0,50.0,0,97.2,75,38.5,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002834,U0237,2025-08,50.0,100,52.5,72.5,37.0,97.2,75,66.6,B,Profil fiable : éligible avec vérification complémentaire.,32813
S002835,U0237,2025-09,60.4,73.5,70.0,76.7,53.0,97.2,75,69.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002836,U0237,2025-10,66.4,78.8,60.2,72.1,65.0,97.2,75,71.8,B,Profil fiable : éligible avec vérification complémentaire.,46556
S002837,U0237,2025-11,55.9,82.3,56.4,72.1,56.0,97.2,75,68.0,B,Profil fiable : éligible avec vérification complémentaire.,37245
S002838,U0237,2025-12,63.2,63.9,64.8,75.5,63.0,97.2,75,68.8,B,Profil fiable : éligible avec vérification complémentaire.,44385
S002839,U0237,2026-01,71.8,67.9,69.0,75.5,78.0,97.2,75,74.6,B,Profil fiable : éligible avec vérification complémentaire.,71799
S002840,U0237,2026-02,73.5,55.2,76.3,74.3,75.0,97.2,75,73.0,B,Profil fiable : éligible avec vérification complémentaire.,79458
S002841,U0237,2026-03,80.5,58.8,78.3,74.0,77.0,97.2,75,76.1,B,Profil fiable : éligible avec vérification complémentaire.,101611
S002842,U0237,2026-04,79.6,42.1,92.8,76.0,74.0,97.2,75,74.4,B,Profil fiable : éligible avec vérification complémentaire.,98742
S002843,U0237,2026-05,79.6,42.3,92.8,76.0,86.0,97.2,75,76.3,B,Profil fiable : éligible avec vérification complémentaire.,98742
S002844,U0237,2026-06,69.1,52.7,96.7,72.5,85.0,97.2,75,75.8,B,Profil fiable : éligible avec vérification complémentaire.,85395
S002845,U0238,2025-07,85.0,42.5,60.0,50.0,66.0,13.9,75,58.8,C,Profil moyen : à accompagner avant décision.,15000
S002846,U0238,2025-08,50.0,46.1,30.0,50.0,36.0,13.9,75,41.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002847,U0238,2025-09,38.3,56.9,20.0,50.0,48.0,13.9,75,41.3,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002848,U0238,2025-10,47.7,41.4,92.5,77.5,55.0,13.9,75,55.2,C,Profil moyen : à accompagner avant décision.,17153
S002849,U0238,2025-11,53.5,48.7,95.0,77.5,62.0,13.9,75,59.6,C,Profil moyen : à accompagner avant décision.,17371
S002850,U0238,2025-12,46.5,37.8,92.5,77.5,55.0,13.9,75,54.2,C,Profil moyen : à accompagner avant décision.,15000
S002851,U0238,2026-01,38.5,37.8,88.3,77.5,40.0,13.9,75,49.3,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002852,U0238,2026-02,38.5,38.2,88.3,77.5,52.0,13.9,75,51.2,C,Profil moyen : à accompagner avant décision.,15000
S002853,U0238,2026-03,38.5,33.1,88.3,77.5,52.0,13.9,75,50.2,C,Profil moyen : à accompagner avant décision.,15000
S002854,U0238,2026-04,48.7,42.0,20.0,50.0,52.0,13.9,75,41.5,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002855,U0238,2026-05,26.7,50.3,10.0,50.0,50.0,13.9,75,35.9,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002856,U0238,2026-06,26.7,62.8,10.0,50.0,61.0,13.9,75,40.0,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002857,U0239,2025-07,85.0,10.8,100,47.5,62.0,41.7,45,58.9,C,Profil moyen : à accompagner avant décision.,15000
S002858,U0239,2025-08,81.1,36.1,68.3,40.0,69.0,41.7,45,58.5,C,Profil moyen : à accompagner avant décision.,39170
S002859,U0239,2025-09,80.5,24.9,77.5,44.4,75.0,41.7,45,58.8,C,Profil moyen : à accompagner avant décision.,33380
S002860,U0239,2025-10,83.7,12.1,83.0,50.0,83.0,41.7,45,59.7,C,Profil moyen : à accompagner avant décision.,34996
S002861,U0239,2025-11,85.8,30.9,73.6,56.4,89.0,41.7,45,64.1,C,Profil moyen : à accompagner avant décision.,36259
S002862,U0239,2025-12,87.1,37.8,73.6,56.4,94.0,41.7,45,66.5,B,Profil fiable : éligible avec vérification complémentaire.,76444
S002863,U0239,2026-01,91.1,31.8,73.6,60.7,97.0,41.7,45,67.2,B,Profil fiable : éligible avec vérification complémentaire.,88253
S002864,U0239,2026-02,89.7,35.3,86.7,70.8,96.0,41.7,45,70.4,B,Profil fiable : éligible avec vérification complémentaire.,91120
S002865,U0239,2026-03,92.8,46.2,68.3,66.4,96.0,41.7,45,70.1,B,Profil fiable : éligible avec vérification complémentaire.,103960
S002866,U0239,2026-04,88.8,75.8,61.0,59.2,95.0,41.7,45,73.1,B,Profil fiable : éligible avec vérification complémentaire.,96041
S002867,U0239,2026-05,89.1,61.2,68.3,57.1,94.0,41.7,45,71.0,B,Profil fiable : éligible avec vérification complémentaire.,97864
S002868,U0239,2026-06,84.4,35.9,71.2,58.3,93.0,41.7,45,65.1,B,Profil fiable : éligible avec vérification complémentaire.,87881
S002869,U0240,2025-07,0,0,0.0,50.0,0,100,75,18.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S002870,U0240,2025-08,50.0,21.2,92.5,87.5,35.0,100,75,58.4,C,Profil moyen : à accompagner avant décision.,22421
S002871,U0240,2025-09,55.3,17.0,96.7,85.6,52.0,100,75,61.8,C,Profil moyen : à accompagner avant décision.,17476
S002872,U0240,2025-10,43.7,24.3,92.5,85.6,59.0,100,75,60.8,C,Profil moyen : à accompagner avant décision.,15000
S002873,U0240,2025-11,36.7,32.2,90.0,85.6,50.0,100,75,58.9,C,Profil moyen : à accompagner avant décision.,15000
S002874,U0240,2025-12,40.6,45.7,92.5,82.5,59.0,100,75,64.0,C,Profil moyen : à accompagner avant décision.,15000
S002875,U0240,2026-01,55.9,45.1,96.7,78.2,77.0,100,75,70.6,B,Profil fiable : éligible avec vérification complémentaire.,39528
S002876,U0240,2026-02,38.9,56.9,92.5,74.5,63.0,100,75,65.6,B,Profil fiable : éligible avec vérification complémentaire.,30000
S002877,U0240,2026-03,47.7,70.9,92.5,68.3,46.0,100,75,67.5,B,Profil fiable : éligible avec vérification complémentaire.,30573
S002878,U0240,2026-04,58.3,81.7,78.3,61.7,48.0,100,75,69.8,B,Profil fiable : éligible avec vérification complémentaire.,35935
S002879,U0240,2026-05,68.8,81.7,82.5,61.7,49.0,100,75,73.2,B,Profil fiable : éligible avec vérification complémentaire.,40261
S002880,U0240,2026-06,73.1,74.9,78.8,60.5,48.0,100,75,72.1,B,Profil fiable : éligible avec vérification complémentaire.,51091
S002881,U0241,2025-07,85.0,100,100,85.0,68.0,100,75,88.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,66958
S002882,U0241,2025-08,94.3,47.5,100,75.0,70.0,100,75,79.8,B,Profil fiable : éligible avec vérification complémentaire.,40216
S002883,U0241,2025-09,95.4,58.0,93.6,72.1,76.0,100,75,81.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,57088
S002884,U0241,2025-10,93.7,70.0,96.1,73.6,81.0,100,75,85.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,52471
