id_mission,id_utilisateur,type_mission,date_debut,date_fin,montant_mission,statut_mission,note_client
M002732,U0226,Livraison,2026-01-16,2026-01-17,99000,Terminée,3.3
M002733,U0226,Rédaction,2026-02-04,2026-02-11,77000,Terminée,3.9
M002734,U0226,Vente,2026-02-20,2026-02-24,156000,En cours,3.4
M002735,U0226,Prestation,2026-02-06,2026-02-13,85000,Terminée,3.0
M002736,U0226,Formation,2026-03-03,2026-03-07,44000,En cours,3.8
M002737,U0226,Formation,2026-03-11,2026-03-15,70000,Terminée,3.9
M002738,U0226,Design,2026-04-03,2026-04-09,177000,En cours,4.2
M002739,U0226,Vente,2026-05-01,2026-05-05,126000,Terminée,3.5
M002740,U0226,Prestation,2026-05-12,2026-05-17,73000,Annulée,3.0
M002741,U0226,Prestation,2026-06-05,2026-06-07,137000,Annulée,2.8
M002742,U0227,Formation,2025-07-08,2025-07-10,175000,Terminée,4.9
M002743,U0227,Livraison,2025-10-11,2025-10-13,157000,Terminée,4.0
M002744,U0227,Design,2025-10-09,2025-10-13,76000,Terminée,4.1
M002745,U0227,Maintenance,2025-11-12,2025-11-18,109000,Terminée,4.4
M002746,U0227,Développement,2025-11-01,2025-11-06,159000,En cours,3.7
M002747,U0227,Design,2025-11-20,2025-11-26,161000,Terminée,4.2
M002748,U0227,Rédaction,2025-12-10,2025-12-16,150000,Terminée,4.7
M002749,U0227,Formation,2026-02-19,2026-02-23,109000,Terminée,4.4
M002750,U0227,Design,2026-02-10,2026-02-11,147000,Terminée,3.9
M002751,U0227,Vente,2026-02-19,2026-02-22,143000,Terminée,3.5
M002752,U0227,Livraison,2026-05-13,2026-05-21,84000,Terminée,4.2
M002753,U0227,Prestation,2026-05-06,2026-05-14,110000,Terminée,4.0
M002754,U0227,Maintenance,2026-06-03,2026-06-11,160000,Terminée,3.1
M002755,U0228,Développement,2025-07-13,2025-07-19,110000,Terminée,4.4
M002756,U0228,Design,2025-09-16,2025-09-17,66000,Terminée,4.5
M002757,U0228,Développement,2025-09-06,2025-09-11,160000,Terminée,4.3
M002758,U0228,Design,2026-03-18,2026-03-22,165000,Terminée,4.6
M002759,U0228,Vente,2026-03-10,2026-03-15,135000,Terminée,5.0
M002760,U0228,Prestation,2026-05-13,2026-05-16,134000,Terminée,4.1
M002761,U0228,Livraison,2026-05-04,2026-05-05,25000,Terminée,4.8
M002762,U0228,Livraison,2026-05-16,2026-05-18,130000,Terminée,3.6
M002763,U0228,Design,2026-06-08,2026-06-14,76000,Terminée,3.4
M002764,U0228,Prestation,2026-06-19,2026-06-22,64000,Terminée,4.5
M002765,U0229,Formation,2025-07-03,2025-07-04,113000,Terminée,3.4
M002766,U0229,Maintenance,2025-09-12,2025-09-15,30000,Terminée,3.6
M002767,U0229,Livraison,2025-10-19,2025-10-26,152000,Terminée,3.2
M002768,U0229,Rédaction,2025-10-15,2025-10-16,83000,Annulée,2.7
M002769,U0229,Maintenance,2025-11-08,2025-11-10,91000,Terminée,4.4
M002770,U0229,Vente,2026-06-16,2026-06-22,44000,Terminée,4.7
M002771,U0230,Rédaction,2025-07-11,2025-07-13,108000,Terminée,4.1
M002772,U0230,Maintenance,2025-07-17,2025-07-21,101000,Terminée,4.3
M002773,U0230,Prestation,2025-10-15,2025-10-16,128000,Terminée,3.1
M002774,U0230,Vente,2025-11-16,2025-11-21,84000,Terminée,3.9
M002775,U0230,Livraison,2025-11-02,2025-11-04,13000,En cours,4.2
M002776,U0230,Livraison,2025-11-02,2025-11-03,134000,En cours,4.0
M002777,U0230,Livraison,2025-12-12,2025-12-14,111000,Terminée,4.2
M002778,U0230,Rédaction,2026-01-07,2026-01-11,124000,Annulée,2.3
M002779,U0230,Formation,2026-02-04,2026-02-10,169000,Terminée,3.9
M002780,U0230,Livraison,2026-02-16,2026-02-22,151000,Terminée,4.4
M002781,U0230,Vente,2026-04-07,2026-04-11,120000,Annulée,1.6
M002782,U0230,Maintenance,2026-05-19,2026-05-25,38000,Terminée,3.7
M002783,U0230,Rédaction,2026-05-13,2026-05-21,89000,Terminée,4.3
M002784,U0230,Rédaction,2026-06-01,2026-06-05,64000,Terminée,4.3
M002785,U0231,Livraison,2025-07-04,2025-07-05,48000,Terminée,4.8
M002786,U0231,Prestation,2025-07-07,2025-07-09,137000,Terminée,3.7
M002787,U0231,Développement,2025-07-12,2025-07-15,57000,Terminée,4.6
M002788,U0231,Développement,2025-09-08,2025-09-11,67000,Terminée,4.9
M002789,U0231,Livraison,2025-10-20,2025-10-27,171000,Terminée,2.7
M002790,U0231,Livraison,2025-10-01,2025-10-04,42000,Terminée,3.8
M002791,U0231,Développement,2025-10-08,2025-10-16,168000,Terminée,4.6
M002792,U0231,Maintenance,2025-12-01,2025-12-09,142000,Annulée,1.7
M002793,U0231,Développement,2026-02-17,2026-02-22,155000,Terminée,4.7
M002794,U0231,Maintenance,2026-02-19,2026-02-25,39000,Terminée,3.3
M002795,U0231,Livraison,2026-02-15,2026-02-23,27000,Terminée,3.9
M002796,U0231,Vente,2026-05-11,2026-05-19,118000,Terminée,4.2
M002797,U0232,Rédaction,2025-07-13,2025-07-19,30000,Terminée,3.7
M002798,U0232,Livraison,2025-08-18,2025-08-22,159000,Annulée,3.4
M002799,U0232,Prestation,2025-10-18,2025-10-24,169000,Terminée,3.9
M002800,U0232,Design,2025-10-15,2025-10-18,135000,Annulée,2.1
M002801,U0232,Maintenance,2025-10-19,2025-10-21,117000,Terminée,5
M002802,U0232,Livraison,2025-11-06,2025-11-14,94000,Terminée,3.9
M002803,U0232,Vente,2025-11-14,2025-11-20,142000,Annulée,3.5
M002804,U0232,Développement,2025-12-05,2025-12-09,98000,Annulée,2.3
M002805,U0232,Design,2025-12-19,2025-12-22,104000,En cours,3.1
M002806,U0232,Vente,2025-12-10,2025-12-18,94000,Annulée,2.7
M002807,U0232,Rédaction,2026-01-12,2026-01-13,19000,Annulée,3.0
M002808,U0232,Livraison,2026-01-03,2026-01-10,88000,Terminée,4.2
M002809,U0232,Formation,2026-04-05,2026-04-06,112000,Annulée,2.8
M002810,U0232,Design,2026-05-08,2026-05-13,135000,Terminée,4.0
M002811,U0232,Maintenance,2026-05-20,2026-05-25,166000,Terminée,4.2
M002812,U0232,Vente,2026-05-03,2026-05-10,168000,Terminée,4.2
M002813,U0233,Développement,2025-07-12,2025-07-14,96000,Terminée,4.0
M002814,U0233,Prestation,2025-08-11,2025-08-18,135000,Terminée,3.6
M002815,U0233,Développement,2025-09-02,2025-09-05,33000,Terminée,3.6
M002816,U0233,Livraison,2025-09-09,2025-09-11,116000,En cours,4.1
M002817,U0233,Développement,2025-10-09,2025-10-16,59000,Terminée,3.2
M002818,U0233,Maintenance,2025-10-16,2025-10-17,23000,Terminée,4.0
M002819,U0233,Rédaction,2025-11-19,2025-11-26,147000,Terminée,4.1
M002820,U0233,Prestation,2025-12-06,2025-12-13,22000,Terminée,4.4
M002821,U0233,Vente,2025-12-10,2025-12-13,75000,En cours,3.2
M002822,U0233,Vente,2025-12-02,2025-12-08,111000,Terminée,4.4
M002823,U0233,Maintenance,2026-02-08,2026-02-15,46000,Terminée,4.5
M002824,U0233,Formation,2026-02-17,2026-02-22,143000,Terminée,4.2
M002825,U0233,Formation,2026-03-08,2026-03-14,86000,Terminée,4.2
M002826,U0233,Développement,2026-04-12,2026-04-14,86000,Terminée,4.2
M002827,U0233,Design,2026-04-20,2026-04-22,143000,Annulée,2.1
M002828,U0233,Développement,2026-04-09,2026-04-12,27000,Terminée,4.8
M002829,U0233,Livraison,2026-05-18,2026-05-25,78000,Terminée,3.9
M002830,U0233,Rédaction,2026-05-06,2026-05-12,27000,Terminée,3.8
M002831,U0234,Développement,2025-07-16,2025-07-18,18000,Terminée,2.8
M002832,U0234,Vente,2025-09-18,2025-09-24,20000,Terminée,4.5
M002833,U0234,Prestation,2025-09-01,2025-09-06,13000,Terminée,4.3
M002834,U0234,Maintenance,2026-01-20,2026-01-22,142000,Terminée,4.4
M002835,U0234,Livraison,2026-02-13,2026-02-20,33000,Annulée,2.8
M002836,U0234,Vente,2026-02-03,2026-02-05,125000,Terminée,4.6
M002837,U0234,Maintenance,2026-03-17,2026-03-20,57000,Terminée,4.5
M002838,U0234,Prestation,2026-05-13,2026-05-15,56000,Terminée,4.2
M002839,U0234,Vente,2026-05-14,2026-05-15,170000,Terminée,4.1
M002840,U0234,Prestation,2026-06-04,2026-06-07,169000,Terminée,2.6
M002841,U0234,Rédaction,2026-06-12,2026-06-20,36000,En cours,4.5
M002842,U0234,Maintenance,2026-06-18,2026-06-26,165000,Terminée,4.4
M002843,U0235,Maintenance,2025-12-11,2025-12-15,102000,Terminée,3.9
M002844,U0235,Formation,2025-12-11,2025-12-12,23000,Terminée,4.7
M002845,U0235,Livraison,2025-12-13,2025-12-20,83000,Terminée,3.3
M002846,U0235,Rédaction,2026-01-20,2026-01-23,54000,Terminée,3.8
M002847,U0235,Vente,2026-01-03,2026-01-09,12000,Annulée,2.4
M002848,U0235,Prestation,2026-02-13,2026-02-20,24000,Annulée,1.8
M002849,U0235,Formation,2026-02-19,2026-02-20,48000,Terminée,4.3
M002850,U0235,Prestation,2026-02-19,2026-02-25,35000,En cours,2.8
M002851,U0236,Formation,2025-07-10,2025-07-12,80000,Terminée,4.4
M002852,U0236,Vente,2025-07-04,2025-07-10,131000,Terminée,4.8
M002853,U0236,Développement,2025-07-14,2025-07-15,114000,Terminée,4.6
M002854,U0236,Maintenance,2025-08-18,2025-08-19,37000,Terminée,4.0
M002855,U0236,Prestation,2025-11-17,2025-11-19,91000,Terminée,3.8
M002856,U0236,Prestation,2025-11-09,2025-11-12,66000,Terminée,4.3
M002857,U0236,Vente,2025-11-18,2025-11-22,119000,En cours,4.4
M002858,U0236,Rédaction,2025-12-08,2025-12-11,18000,Terminée,3.3
M002859,U0236,Maintenance,2026-02-02,2026-02-05,162000,Terminée,4.5
M002860,U0236,Livraison,2026-02-01,2026-02-07,163000,En cours,4.9
M002861,U0236,Formation,2026-03-06,2026-03-13,60000,En cours,4.1
M002862,U0236,Livraison,2026-03-02,2026-03-09,142000,Terminée,3.9
M002863,U0236,Design,2026-05-19,2026-05-23,12000,Terminée,4.9
M002864,U0237,Maintenance,2025-08-13,2025-08-20,138000,En cours,3.8
M002865,U0237,Design,2025-08-19,2025-08-23,152000,Terminée,4.0
M002866,U0237,Prestation,2025-09-08,2025-09-15,49000,Terminée,4.4
M002867,U0237,Design,2025-10-07,2025-10-14,34000,Terminée,4.2
M002868,U0237,Développement,2025-10-08,2025-10-14,161000,Terminée,4.3
M002869,U0237,Vente,2025-10-19,2025-10-27,80000,Annulée,2.8
M002870,U0237,Design,2025-10-05,2025-10-06,143000,En cours,3.7
M002871,U0237,Livraison,2025-12-17,2025-12-24,61000,Terminée,3.9
M002872,U0237,Maintenance,2025-12-19,2025-12-27,107000,Terminée,4.3
M002873,U0237,Formation,2025-12-12,2025-12-19,45000,Terminée,4.3
M002874,U0237,Prestation,2025-12-05,2025-12-06,166000,En cours,4.5
M002875,U0237,Vente,2026-02-05,2026-02-13,37000,Terminée,3.4
M002876,U0237,Livraison,2026-02-18,2026-02-26,71000,Terminée,3.9
M002877,U0237,Vente,2026-03-12,2026-03-16,141000,Terminée,4.6
M002878,U0237,Développement,2026-03-11,2026-03-17,99000,Terminée,3.6
M002879,U0237,Maintenance,2026-04-01,2026-04-09,38000,Terminée,4.0
M002880,U0237,Maintenance,2026-04-02,2026-04-07,70000,Terminée,3.9
M002881,U0238,Design,2025-10-19,2025-10-27,26000,Terminée,4.1
M002882,U0239,Formation,2025-07-04,2025-07-11,48000,Terminée,2.9
M002883,U0239,Formation,2025-08-10,2025-08-17,169000,Annulée,1.6
M002884,U0239,Prestation,2025-08-16,2025-08-23,76000,Terminée,3.3
M002885,U0239,Développement,2025-09-16,2025-09-19,159000,Terminée,3.3
M002886,U0239,Prestation,2025-10-11,2025-10-12,164000,Terminée,3.9
M002887,U0239,Livraison,2025-11-07,2025-11-13,55000,Annulée,2.9
M002888,U0239,Maintenance,2025-11-20,2025-11-21,137000,Terminée,4.9
M002889,U0239,Rédaction,2026-01-20,2026-01-22,24000,Terminée,4.1
M002890,U0239,Formation,2026-02-17,2026-02-20,154000,Terminée,3.9
M002891,U0239,Développement,2026-03-09,2026-03-11,110000,Annulée,2.3
M002892,U0239,Développement,2026-03-13,2026-03-20,147000,Terminée,4.3
M002893,U0239,Prestation,2026-03-12,2026-03-20,116000,Terminée,4.3
M002894,U0239,Développement,2026-03-06,2026-03-09,21000,Annulée,2.3
M002895,U0239,Rédaction,2026-04-06,2026-04-13,27000,Annulée,1.9
M002896,U0239,Maintenance,2026-04-14,2026-04-15,127000,Terminée,2.8
M002897,U0239,Prestation,2026-05-19,2026-05-26,129000,Annulée,1.9
M002898,U0239,Livraison,2026-05-04,2026-05-08,56000,Terminée,4.1
M002899,U0239,Livraison,2026-05-11,2026-05-16,50000,Terminée,3.8
M002900,U0239,Livraison,2026-05-20,2026-05-27,145000,Terminée,3.7
M002901,U0239,Livraison,2026-06-17,2026-06-22,66000,Terminée,3.9
M002902,U0240,Design,2025-08-13,2025-08-17,42000,Terminée,5
M002903,U0240,Formation,2025-08-19,2025-08-21,91000,Terminée,4.0
M002904,U0240,Développement,2025-09-04,2025-09-09,38000,Terminée,4.4
M002905,U0240,Formation,2025-09-19,2025-09-24,69000,Terminée,4.3
M002906,U0240,Formation,2025-12-14,2025-12-20,40000,Terminée,4.1
M002907,U0240,Design,2025-12-07,2025-12-13,17000,Terminée,4.0
M002908,U0240,Design,2026-01-03,2026-01-04,16000,Terminée,3.1
M002909,U0240,Vente,2026-04-04,2026-04-08,89000,Terminée,3.8
M002910,U0240,Formation,2026-04-13,2026-04-20,74000,Annulée,2.1
M002911,U0240,Livraison,2026-04-15,2026-04-18,38000,Terminée,3.7
M002912,U0240,Design,2026-06-10,2026-06-16,110000,Terminée,4.4
M002913,U0241,Formation,2025-07-14,2025-07-19,97000,Terminée,4.4
M002914,U0241,Design,2025-08-01,2025-08-02,64000,Terminée,3.9
M002915,U0241,Formation,2025-08-09,2025-08-16,143000,Terminée,3.7
M002916,U0241,Développement,2025-08-05,2025-08-13,164000,Terminée,3.7
M002917,U0241,Vente,2025-08-02,2025-08-04,137000,Terminée,4.3
M002918,U0241,Maintenance,2025-09-18,2025-09-26,37000,En cours,3.7
M002919,U0241,Développement,2025-09-07,2025-09-12,30000,Terminée,3.5
M002920,U0241,Développement,2025-10-14,2025-10-20,144000,Terminée,3.8
M002921,U0241,Développement,2025-10-11,2025-10-14,19000,Terminée,4.5
M002922,U0241,Développement,2025-11-17,2025-11-21,86000,Terminée,3.9
M002923,U0241,Rédaction,2025-11-02,2025-11-06,47000,Annulée,2.7
M002924,U0241,Rédaction,2025-12-11,2025-12-19,30000,Terminée,3.5
M002925,U0241,Formation,2025-12-07,2025-12-08,177000,Terminée,3.8
M002926,U0241,Formation,2025-12-18,2025-12-23,31000,Terminée,4.1
M002927,U0241,Design,2026-01-08,2026-01-16,172000,Terminée,4.0
M002928,U0241,Maintenance,2026-01-09,2026-01-16,114000,Annulée,3.1
M002929,U0241,Vente,2026-03-07,2026-03-12,19000,Terminée,3.7
M002930,U0241,Design,2026-03-04,2026-03-06,54000,Terminée,3.8
M002931,U0241,Rédaction,2026-03-19,2026-03-21,80000,Terminée,4.6
M002932,U0241,Maintenance,2026-04-19,2026-04-26,86000,Terminée,3.5
M002933,U0241,Vente,2026-05-13,2026-05-14,62000,Terminée,3.7
M002934,U0241,Rédaction,2026-06-10,2026-06-18,147000,Terminée,3.5
M002935,U0241,Formation,2026-06-03,2026-06-06,142000,Terminée,4.6
M002936,U0241,Maintenance,2026-06-12,2026-06-18,79000,Annulée,2.0
M002937,U0242,Livraison,2025-09-11,2025-09-12,141000,Terminée,4.5
M002938,U0242,Rédaction,2025-09-02,2025-09-09,39000,Terminée,4.3
M002939,U0242,Prestation,2025-09-20,2025-09-25,145000,Terminée,5
M002940,U0242,Formation,2025-11-20,2025-11-22,39000,Terminée,4.6
M002941,U0242,Maintenance,2025-11-13,2025-11-21,32000,Terminée,4.6
M002942,U0242,Formation,2025-12-17,2025-12-22,149000,Terminée,4.5
M002943,U0242,Design,2025-12-02,2025-12-09,76000,Terminée,4.2
M002944,U0242,Formation,2026-01-19,2026-01-25,35000,Terminée,5.0
M002945,U0242,Prestation,2026-01-03,2026-01-11,171000,Terminée,4.2
M002946,U0242,Design,2026-02-05,2026-02-08,14000,Terminée,4.4
M002947,U0242,Développement,2026-02-09,2026-02-16,24000,Terminée,3.8
M002948,U0242,Vente,2026-02-05,2026-02-13,76000,Terminée,5.0
M002949,U0242,Développement,2026-02-12,2026-02-19,42000,Terminée,4.3
M002950,U0242,Formation,2026-03-11,2026-03-13,169000,Terminée,5
M002951,U0242,Livraison,2026-03-11,2026-03-16,146000,Terminée,4.7
M002952,U0242,Design,2026-03-07,2026-03-09,23000,Terminée,3.9
M002953,U0242,Formation,2026-04-12,2026-04-20,113000,Terminée,4.3
M002954,U0242,Développement,2026-04-03,2026-04-05,92000,Terminée,4.4
M002955,U0242,Formation,2026-05-02,2026-05-07,74000,Terminée,5.0
M002956,U0242,Vente,2026-05-18,2026-05-24,88000,Terminée,5
M002957,U0242,Prestation,2026-05-17,2026-05-19,154000,Terminée,4.9
M002958,U0242,Développement,2026-05-05,2026-05-07,121000,Terminée,4.8
M002959,U0242,Rédaction,2026-06-19,2026-06-25,166000,Terminée,4.6
M002960,U0242,Maintenance,2026-06-17,2026-06-20,53000,Terminée,5
M002961,U0243,Prestation,2025-07-09,2025-07-10,62000,Annulée,1.7
M002962,U0243,Formation,2025-08-15,2025-08-16,177000,Terminée,4.8
M002963,U0243,Vente,2025-08-12,2025-08-14,131000,Terminée,3.0
M002964,U0243,Livraison,2025-08-06,2025-08-13,153000,Terminée,2.9
M002965,U0243,Maintenance,2025-09-11,2025-09-15,60000,Terminée,4.1
M002966,U0243,Développement,2025-11-05,2025-11-13,176000,Terminée,3.8
M002967,U0243,Rédaction,2025-11-20,2025-11-27,63000,Terminée,3.8
M002968,U0243,Vente,2025-12-04,2025-12-10,122000,Terminée,4.0
M002969,U0243,Formation,2025-12-04,2025-12-07,91000,Terminée,3.1
M002970,U0244,Rédaction,2025-11-09,2025-11-11,162000,En cours,5
M002971,U0244,Livraison,2025-12-03,2025-12-07,145000,Annulée,2.9
M002972,U0244,Design,2025-12-10,2025-12-11,117000,Terminée,3.3
M002973,U0244,Formation,2025-12-10,2025-12-12,126000,Terminée,3.9
M002974,U0244,Design,2026-01-05,2026-01-10,155000,Annulée,2.6
M002975,U0244,Formation,2026-01-14,2026-01-19,111000,Terminée,3.4
M002976,U0244,Design,2026-03-01,2026-03-04,112000,Terminée,3.4
M002977,U0244,Formation,2026-03-02,2026-03-04,127000,Terminée,3.6
M002978,U0244,Vente,2026-03-03,2026-03-11,118000,Terminée,2.9
M002979,U0244,Maintenance,2026-04-01,2026-04-05,132000,Terminée,3.6
M002980,U0244,Rédaction,2026-05-10,2026-05-13,175000,Annulée,2.5
M002981,U0244,Maintenance,2026-05-11,2026-05-13,93000,Terminée,3.6
M002982,U0245,Maintenance,2025-07-01,2025-07-03,39000,Terminée,3.6
M002983,U0245,Vente,2025-07-05,2025-07-08,136000,Terminée,4.2
M002984,U0245,Maintenance,2025-08-11,2025-08-15,162000,Terminée,4.2
M002985,U0245,Maintenance,2025-09-08,2025-09-10,162000,En cours,4.1
M002986,U0245,Formation,2025-10-01,2025-10-09,107000,Terminée,4.4
M002987,U0245,Livraison,2025-10-18,2025-10-24,20000,Terminée,4.3
M002988,U0245,Rédaction,2025-10-11,2025-10-18,129000,Terminée,4.2
M002989,U0245,Développement,2025-10-16,2025-10-20,140000,Terminée,4.5
M002990,U0245,Développement,2025-11-05,2025-11-08,30000,Terminée,4.0
M002991,U0245,Maintenance,2025-11-12,2025-11-17,40000,Terminée,4.5
M002992,U0245,Prestation,2025-11-16,2025-11-17,104000,Terminée,4.9
M002993,U0245,Vente,2025-12-06,2025-12-10,143000,Terminée,4.6
M002994,U0245,Livraison,2025-12-19,2025-12-20,75000,Terminée,4.6
M002995,U0245,Vente,2026-01-07,2026-01-13,25000,Terminée,4.2
M002996,U0245,Formation,2026-01-15,2026-01-23,122000,Terminée,4.0
M002997,U0245,Maintenance,2026-01-16,2026-01-19,124000,Terminée,4.8
M002998,U0245,Livraison,2026-02-20,2026-02-28,31000,Terminée,4.4
M002999,U0245,Développement,2026-02-10,2026-02-16,28000,Terminée,3.8
M003000,U0245,Livraison,2026-03-16,2026-03-22,23000,Terminée,4.1
M003001,U0245,Vente,2026-04-08,2026-04-12,105000,Terminée,3.9
M003002,U0245,Maintenance,2026-05-17,2026-05-25,54000,Terminée,5
M003003,U0245,Design,2026-05-01,2026-05-02,59000,Terminée,4.4
M003004,U0245,Rédaction,2026-06-19,2026-06-24,31000,Terminée,4.0
M003005,U0245,Maintenance,2026-06-18,2026-06-25,131000,Terminée,4.4
M003006,U0246,Livraison,2025-08-02,2025-08-07,46000,Terminée,4.0
M003007,U0246,Vente,2025-08-05,2025-08-08,55000,Terminée,4.4
M003008,U0246,Formation,2025-08-05,2025-08-06,70000,Terminée,3.8
M003009,U0246,Design,2025-09-03,2025-09-09,87000,Terminée,4.2
M003010,U0246,Développement,2025-09-10,2025-09-14,76000,Terminée,4.3
M003011,U0246,Développement,2025-10-04,2025-10-05,52000,Terminée,4.4
M003012,U0246,Prestation,2025-10-12,2025-10-13,110000,Terminée,3.7
M003013,U0246,Maintenance,2025-10-01,2025-10-07,129000,Terminée,4.4
M003014,U0246,Prestation,2026-02-16,2026-02-22,159000,Terminée,3.9
M003015,U0246,Livraison,2026-02-07,2026-02-14,162000,Terminée,4.7
M003016,U0246,Vente,2026-02-07,2026-02-11,38000,Terminée,4.7
M003017,U0246,Design,2026-05-07,2026-05-15,55000,Terminée,4.6
M003018,U0246,Vente,2026-06-03,2026-06-05,74000,Terminée,4.4
M003019,U0247,Développement,2025-12-07,2025-12-15,51000,Annulée,3.1
M003020,U0247,Design,2026-04-09,2026-04-14,101000,Annulée,2.9
M003021,U0247,Prestation,2026-06-20,2026-06-27,78000,Terminée,3.8
M003022,U0247,Design,2026-06-13,2026-06-18,118000,Terminée,4.0
M003023,U0247,Livraison,2026-06-16,2026-06-24,64000,Terminée,4.0
M003024,U0248,Développement,2025-07-01,2025-07-09,166000,Terminée,3.8
M003025,U0248,Maintenance,2025-07-20,2025-07-22,78000,En cours,3.7
M003026,U0248,Design,2025-08-14,2025-08-18,20000,Terminée,4.0
M003027,U0248,Livraison,2025-08-13,2025-08-21,55000,Terminée,3.7
M003028,U0248,Vente,2025-08-12,2025-08-15,174000,Terminée,3.8
M003029,U0248,Développement,2025-10-17,2025-10-19,20000,Annulée,1.6
M003030,U0248,Rédaction,2025-10-08,2025-10-12,166000,En cours,4.3
M003031,U0248,Formation,2025-11-14,2025-11-18,43000,Terminée,3.9
M003032,U0248,Rédaction,2025-11-08,2025-11-12,129000,En cours,3.5
M003033,U0248,Développement,2025-11-13,2025-11-20,129000,Terminée,3.3
M003034,U0248,Prestation,2025-12-08,2025-12-15,108000,Terminée,4.4
M003035,U0248,Formation,2026-01-14,2026-01-19,47000,Terminée,4.8
M003036,U0248,Formation,2026-02-19,2026-02-24,18000,Annulée,2.6
M003037,U0248,Formation,2026-03-19,2026-03-23,157000,Annulée,1.6
