id_transaction,id_utilisateur,date_transaction,type_transaction,canal,montant,categorie
T0008260,U0198,2026-06-21,Sortie,Mobile money,61500,Transfert envoyé
T0008261,U0198,2026-06-27,Entrée,Mobile money,7000,Dépôt
T0008262,U0198,2026-06-07,Entrée,Mobile money,22500,Dépôt
T0008263,U0198,2026-06-28,Entrée,Cash,124000,Dépôt
T0008264,U0198,2026-06-27,Entrée,Mobile money,103500,Vente
T0008265,U0198,2026-06-03,Entrée,Mobile money,112500,Transfert reçu
T0008266,U0198,2026-06-11,Entrée,Mobile money,93500,Paiement client
T0008267,U0199,2025-07-21,Entrée,Cash,117500,Transfert reçu
T0008268,U0199,2025-07-28,Entrée,Mobile money,130500,Dépôt
T0008269,U0199,2025-08-13,Sortie,Mobile money,4000,Transfert envoyé
T0008270,U0199,2025-10-01,Entrée,Cash,11500,Vente
T0008271,U0199,2025-10-07,Sortie,Virement,29500,Transport
T0008272,U0199,2025-12-26,Sortie,Mobile money,36000,Fournisseur
T0008273,U0199,2025-12-18,Sortie,Mobile money,69000,Retrait
T0008274,U0199,2026-01-05,Sortie,Mobile money,75500,Dépense activité
T0008275,U0199,2026-01-12,Entrée,Mobile money,97000,Paiement client
T0008276,U0199,2026-02-14,Sortie,Virement,40500,Fournisseur
T0008277,U0199,2026-02-12,Entrée,Mobile money,11500,Dépôt
T0008278,U0199,2026-04-08,Entrée,Mobile money,53000,Paiement client
T0008279,U0199,2026-04-24,Sortie,Mobile money,43000,Fournisseur
T0008280,U0199,2026-04-27,Entrée,Mobile money,99000,Dépôt
T0008281,U0199,2026-04-06,Entrée,Mobile money,72500,Transfert reçu
T0008282,U0199,2026-04-09,Entrée,Mobile money,10000,Paiement client
T0008283,U0199,2026-05-18,Sortie,Cash,52000,Transport
T0008284,U0199,2026-05-20,Entrée,Virement,65000,Vente
T0008285,U0199,2026-06-14,Entrée,Virement,28000,Paiement client
T0008286,U0200,2025-07-08,Entrée,Mobile money,117000,Transfert reçu
T0008287,U0200,2025-07-13,Entrée,Mobile money,46000,Paiement client
T0008288,U0200,2025-08-14,Sortie,Mobile money,10000,Transfert envoyé
T0008289,U0200,2025-08-06,Sortie,Mobile money,53000,Transport
T0008290,U0200,2025-08-07,Entrée,Virement,79000,Vente
T0008291,U0200,2025-08-03,Entrée,Cash,21500,Dépôt
T0008292,U0200,2025-10-04,Entrée,Mobile money,74000,Vente
T0008293,U0200,2025-11-16,Sortie,Mobile money,1500,Retrait
T0008294,U0200,2025-11-25,Sortie,Cash,78000,Retrait
T0008295,U0200,2025-11-11,Sortie,Mobile money,10000,Retrait
T0008296,U0200,2025-11-09,Entrée,Cash,28000,Paiement client
T0008297,U0200,2025-11-12,Sortie,Mobile money,45000,Fournisseur
T0008298,U0200,2025-12-18,Entrée,Mobile money,6000,Transfert reçu
T0008299,U0200,2025-12-27,Sortie,Virement,80000,Fournisseur
T0008300,U0200,2026-01-07,Sortie,Mobile money,63000,Fournisseur
T0008301,U0200,2026-02-13,Entrée,Mobile money,124000,Vente
T0008302,U0200,2026-02-28,Sortie,Cash,4500,Retrait
T0008303,U0200,2026-03-22,Entrée,Cash,98000,Paiement client
T0008304,U0200,2026-05-13,Entrée,Mobile money,141500,Dépôt
T0008305,U0200,2026-06-07,Entrée,Virement,137500,Dépôt
T0008306,U0200,2026-06-09,Entrée,Mobile money,53000,Transfert reçu
T0008307,U0200,2026-06-07,Sortie,Mobile money,14500,Retrait
T0008308,U0201,2025-07-08,Sortie,Cash,9500,Fournisseur
T0008309,U0201,2025-09-03,Sortie,Mobile money,72500,Transfert envoyé
T0008310,U0201,2025-09-27,Sortie,Mobile money,43000,Transfert envoyé
T0008311,U0201,2025-10-15,Sortie,Mobile money,79000,Retrait
T0008312,U0201,2025-10-24,Sortie,Cash,56000,Transfert envoyé
T0008313,U0201,2025-11-11,Sortie,Mobile money,69000,Dépense activité
T0008314,U0201,2025-11-25,Entrée,Mobile money,40500,Vente
T0008315,U0201,2025-11-10,Entrée,Mobile money,98500,Vente
T0008316,U0201,2025-11-18,Entrée,Mobile money,137000,Dépôt
T0008317,U0201,2025-11-06,Entrée,Mobile money,16000,Transfert reçu
T0008318,U0201,2025-11-05,Sortie,Virement,49000,Transport
T0008319,U0201,2025-12-24,Entrée,Mobile money,79500,Dépôt
T0008320,U0201,2025-12-01,Entrée,Cash,78000,Paiement client
T0008321,U0201,2025-12-25,Entrée,Cash,37500,Transfert reçu
T0008322,U0201,2025-12-25,Sortie,Cash,71000,Transfert envoyé
T0008323,U0201,2025-12-11,Entrée,Mobile money,78500,Vente
T0008324,U0201,2026-02-12,Sortie,Mobile money,33000,Fournisseur
T0008325,U0201,2026-02-17,Entrée,Cash,74500,Paiement client
T0008326,U0201,2026-02-18,Entrée,Mobile money,82000,Vente
T0008327,U0201,2026-02-20,Sortie,Mobile money,4500,Transfert envoyé
T0008328,U0201,2026-02-02,Entrée,Cash,120000,Vente
T0008329,U0201,2026-02-08,Entrée,Cash,32000,Vente
T0008330,U0201,2026-02-01,Sortie,Mobile money,69500,Fournisseur
T0008331,U0201,2026-03-18,Sortie,Mobile money,54500,Transport
T0008332,U0201,2026-04-18,Sortie,Mobile money,20500,Dépense activité
T0008333,U0201,2026-04-01,Entrée,Mobile money,136000,Paiement client
T0008334,U0201,2026-04-03,Entrée,Virement,105500,Dépôt
T0008335,U0201,2026-05-07,Entrée,Mobile money,46000,Transfert reçu
T0008336,U0201,2026-05-25,Sortie,Mobile money,25000,Fournisseur
T0008337,U0201,2026-05-22,Sortie,Mobile money,35000,Transport
T0008338,U0201,2026-05-09,Entrée,Cash,76000,Transfert reçu
T0008339,U0201,2026-05-10,Entrée,Mobile money,14000,Dépôt
T0008340,U0201,2026-05-10,Sortie,Mobile money,54500,Fournisseur
T0008341,U0201,2026-05-20,Entrée,Cash,129000,Vente
T0008342,U0202,2025-07-11,Sortie,Mobile money,32000,Fournisseur
T0008343,U0202,2025-07-25,Entrée,Mobile money,28500,Vente
T0008344,U0202,2025-08-01,Entrée,Cash,37000,Transfert reçu
T0008345,U0202,2025-08-26,Sortie,Mobile money,46500,Retrait
T0008346,U0202,2025-09-21,Entrée,Virement,35000,Dépôt
T0008347,U0202,2025-09-23,Entrée,Mobile money,100500,Vente
T0008348,U0202,2025-09-21,Entrée,Virement,128000,Dépôt
T0008349,U0202,2025-09-14,Entrée,Cash,129000,Vente
T0008350,U0202,2025-09-23,Entrée,Cash,7000,Paiement client
T0008351,U0202,2025-09-11,Sortie,Virement,31500,Dépense activité
T0008352,U0202,2025-09-07,Entrée,Cash,46000,Dépôt
T0008353,U0202,2025-09-16,Sortie,Cash,61500,Fournisseur
T0008354,U0202,2025-11-16,Entrée,Mobile money,19000,Transfert reçu
T0008355,U0202,2025-11-26,Sortie,Mobile money,25000,Dépense activité
T0008356,U0202,2025-12-07,Entrée,Mobile money,139500,Paiement client
T0008357,U0202,2026-01-13,Entrée,Mobile money,74000,Paiement client
T0008358,U0202,2026-01-04,Entrée,Mobile money,78500,Vente
T0008359,U0202,2026-01-25,Sortie,Virement,15500,Dépense activité
T0008360,U0202,2026-01-25,Entrée,Virement,50000,Vente
T0008361,U0202,2026-01-06,Entrée,Cash,72000,Dépôt
T0008362,U0202,2026-02-14,Entrée,Mobile money,62500,Paiement client
T0008363,U0202,2026-02-07,Sortie,Mobile money,18500,Transfert envoyé
T0008364,U0202,2026-02-28,Sortie,Cash,6000,Retrait
T0008365,U0202,2026-02-02,Sortie,Cash,71000,Transport
T0008366,U0202,2026-02-24,Entrée,Mobile money,114000,Dépôt
T0008367,U0202,2026-03-23,Entrée,Mobile money,74500,Transfert reçu
T0008368,U0202,2026-03-22,Entrée,Mobile money,75000,Transfert reçu
T0008369,U0202,2026-04-06,Sortie,Cash,23500,Transfert envoyé
T0008370,U0202,2026-04-27,Entrée,Virement,125500,Transfert reçu
T0008371,U0202,2026-04-04,Sortie,Mobile money,30500,Dépense activité
T0008372,U0202,2026-04-25,Entrée,Mobile money,33000,Transfert reçu
T0008373,U0202,2026-05-10,Entrée,Mobile money,101500,Paiement client
T0008374,U0202,2026-05-27,Sortie,Mobile money,53000,Transfert envoyé
T0008375,U0202,2026-05-28,Entrée,Mobile money,4000,Vente
T0008376,U0202,2026-05-26,Entrée,Cash,128000,Vente
T0008377,U0202,2026-05-28,Sortie,Virement,74500,Dépense activité
T0008378,U0202,2026-05-24,Entrée,Mobile money,67000,Dépôt
T0008379,U0202,2026-05-06,Sortie,Mobile money,72000,Retrait
T0008380,U0202,2026-05-18,Entrée,Mobile money,144500,Vente
T0008381,U0202,2026-06-22,Entrée,Cash,11000,Paiement client
T0008382,U0202,2026-06-19,Sortie,Mobile money,57500,Fournisseur
T0008383,U0202,2026-06-08,Entrée,Mobile money,11500,Paiement client
T0008384,U0202,2026-06-28,Entrée,Mobile money,88500,Vente
T0008385,U0202,2026-06-12,Entrée,Cash,10000,Paiement client
T0008386,U0203,2025-07-25,Sortie,Cash,75500,Dépense activité
T0008387,U0203,2025-07-25,Sortie,Cash,72500,Retrait
T0008388,U0203,2025-08-08,Entrée,Mobile money,19500,Dépôt
T0008389,U0203,2025-08-12,Entrée,Mobile money,65500,Dépôt
T0008390,U0203,2025-08-20,Sortie,Mobile money,31000,Transport
T0008391,U0203,2025-08-20,Sortie,Mobile money,49000,Transport
T0008392,U0203,2025-08-23,Sortie,Mobile money,43000,Dépense activité
T0008393,U0203,2025-08-10,Sortie,Mobile money,42500,Dépense activité
T0008394,U0203,2025-08-07,Entrée,Virement,98000,Transfert reçu
T0008395,U0203,2025-09-22,Sortie,Mobile money,19500,Transfert envoyé
T0008396,U0203,2025-09-14,Entrée,Cash,147500,Paiement client
T0008397,U0203,2025-09-20,Sortie,Virement,67000,Transfert envoyé
T0008398,U0203,2025-09-12,Sortie,Mobile money,27000,Fournisseur
T0008399,U0203,2025-10-05,Entrée,Mobile money,10500,Dépôt
T0008400,U0203,2025-10-04,Sortie,Mobile money,77500,Transfert envoyé
T0008401,U0203,2025-12-10,Sortie,Mobile money,2500,Retrait
T0008402,U0203,2025-12-07,Sortie,Virement,57000,Transfert envoyé
T0008403,U0203,2026-01-28,Sortie,Cash,6000,Transport
T0008404,U0203,2026-01-27,Sortie,Mobile money,59000,Transport
T0008405,U0203,2026-02-08,Sortie,Mobile money,60500,Transport
T0008406,U0203,2026-03-18,Sortie,Mobile money,39000,Retrait
T0008407,U0203,2026-03-03,Sortie,Mobile money,4500,Retrait
T0008408,U0203,2026-03-28,Entrée,Mobile money,89000,Dépôt
T0008409,U0203,2026-04-12,Entrée,Cash,65000,Vente
T0008410,U0203,2026-05-15,Sortie,Cash,17000,Retrait
T0008411,U0203,2026-05-02,Entrée,Virement,127000,Transfert reçu
T0008412,U0203,2026-05-21,Sortie,Virement,74000,Transfert envoyé
T0008413,U0203,2026-05-11,Entrée,Cash,10000,Paiement client
T0008414,U0203,2026-05-22,Sortie,Mobile money,70000,Transfert envoyé
T0008415,U0203,2026-06-17,Entrée,Mobile money,4500,Paiement client
T0008416,U0204,2025-07-02,Sortie,Mobile money,53500,Fournisseur
T0008417,U0204,2025-08-03,Entrée,Mobile money,148500,Transfert reçu
T0008418,U0204,2025-08-28,Entrée,Mobile money,41500,Transfert reçu
T0008419,U0204,2025-08-04,Sortie,Cash,35500,Dépense activité
T0008420,U0204,2025-08-16,Entrée,Mobile money,51000,Vente
T0008421,U0204,2025-08-27,Entrée,Mobile money,17000,Paiement client
T0008422,U0204,2025-08-20,Entrée,Virement,15000,Paiement client
T0008423,U0204,2025-08-03,Entrée,Mobile money,76500,Dépôt
T0008424,U0204,2025-09-04,Entrée,Mobile money,22500,Paiement client
T0008425,U0204,2025-09-23,Sortie,Mobile money,67000,Retrait
T0008426,U0204,2025-09-20,Sortie,Mobile money,62000,Transport
T0008427,U0204,2025-09-12,Sortie,Mobile money,26500,Dépense activité
T0008428,U0204,2025-09-14,Entrée,Cash,133500,Transfert reçu
T0008429,U0204,2025-09-08,Entrée,Mobile money,9500,Dépôt
T0008430,U0204,2025-09-23,Entrée,Virement,100000,Vente
T0008431,U0204,2025-10-13,Entrée,Mobile money,72500,Transfert reçu
T0008432,U0204,2025-10-19,Sortie,Mobile money,55500,Fournisseur
T0008433,U0204,2025-10-09,Entrée,Mobile money,140500,Dépôt
T0008434,U0204,2025-10-05,Entrée,Mobile money,109000,Paiement client
T0008435,U0204,2025-10-16,Entrée,Cash,5000,Dépôt
T0008436,U0204,2025-10-02,Sortie,Mobile money,15500,Fournisseur
T0008437,U0204,2025-10-20,Entrée,Mobile money,62000,Dépôt
T0008438,U0204,2025-10-24,Entrée,Cash,11000,Dépôt
T0008439,U0204,2025-11-15,Sortie,Mobile money,3500,Fournisseur
T0008440,U0204,2025-11-06,Sortie,Cash,69500,Retrait
T0008441,U0204,2025-11-09,Entrée,Mobile money,83000,Vente
T0008442,U0204,2025-12-10,Entrée,Cash,46500,Paiement client
T0008443,U0204,2025-12-21,Entrée,Virement,40500,Vente
T0008444,U0204,2026-01-03,Sortie,Mobile money,76000,Transport
T0008445,U0204,2026-01-26,Sortie,Cash,34500,Retrait
T0008446,U0204,2026-01-25,Entrée,Mobile money,127500,Transfert reçu
T0008447,U0204,2026-01-11,Entrée,Cash,125000,Transfert reçu
T0008448,U0204,2026-01-19,Sortie,Mobile money,43000,Fournisseur
T0008449,U0204,2026-03-05,Entrée,Virement,106000,Dépôt
T0008450,U0204,2026-03-17,Sortie,Mobile money,50500,Fournisseur
T0008451,U0204,2026-05-14,Sortie,Virement,33000,Retrait
T0008452,U0204,2026-05-12,Entrée,Mobile money,143500,Transfert reçu
T0008453,U0204,2026-05-24,Entrée,Mobile money,45000,Vente
T0008454,U0204,2026-05-20,Sortie,Mobile money,55500,Transport
T0008455,U0204,2026-06-27,Sortie,Cash,67000,Dépense activité
T0008456,U0204,2026-06-14,Sortie,Cash,78500,Dépense activité
T0008457,U0205,2025-07-13,Entrée,Cash,116000,Paiement client
T0008458,U0205,2025-07-09,Entrée,Cash,21000,Transfert reçu
T0008459,U0205,2025-07-21,Entrée,Virement,70000,Transfert reçu
T0008460,U0205,2025-07-22,Sortie,Cash,70000,Transfert envoyé
T0008461,U0205,2025-07-06,Sortie,Cash,59500,Dépense activité
T0008462,U0205,2025-07-22,Entrée,Mobile money,69000,Vente
T0008463,U0205,2025-07-03,Entrée,Mobile money,101500,Dépôt
T0008464,U0205,2025-09-05,Entrée,Virement,18000,Transfert reçu
T0008465,U0205,2025-09-02,Sortie,Mobile money,41500,Dépense activité
T0008466,U0205,2025-09-03,Entrée,Cash,55000,Transfert reçu
T0008467,U0205,2025-09-09,Sortie,Mobile money,51000,Transfert envoyé
T0008468,U0205,2025-10-19,Sortie,Cash,11500,Transfert envoyé
T0008469,U0205,2025-10-04,Sortie,Cash,7500,Transfert envoyé
T0008470,U0205,2025-10-26,Sortie,Mobile money,42500,Dépense activité
T0008471,U0205,2025-10-04,Entrée,Mobile money,100000,Dépôt
T0008472,U0205,2025-11-18,Entrée,Cash,72000,Paiement client
T0008473,U0205,2025-11-19,Sortie,Mobile money,18500,Transfert envoyé
T0008474,U0205,2025-11-16,Sortie,Mobile money,69000,Retrait
T0008475,U0205,2025-11-23,Entrée,Mobile money,20000,Dépôt
T0008476,U0205,2025-11-27,Sortie,Mobile money,22000,Dépense activité
T0008477,U0205,2025-11-04,Sortie,Mobile money,25500,Fournisseur
T0008478,U0205,2025-12-15,Entrée,Virement,71500,Vente
T0008479,U0205,2025-12-10,Sortie,Mobile money,18000,Transfert envoyé
T0008480,U0205,2025-12-09,Sortie,Mobile money,58000,Transport
T0008481,U0205,2025-12-20,Entrée,Mobile money,114000,Paiement client
T0008482,U0205,2025-12-04,Entrée,Mobile money,93000,Vente
T0008483,U0205,2026-01-15,Sortie,Mobile money,3000,Retrait
T0008484,U0205,2026-01-04,Sortie,Mobile money,7000,Transport
T0008485,U0205,2026-01-22,Sortie,Mobile money,56500,Fournisseur
T0008486,U0205,2026-02-15,Sortie,Mobile money,35000,Transfert envoyé
T0008487,U0205,2026-02-06,Sortie,Mobile money,44500,Retrait
T0008488,U0205,2026-02-16,Sortie,Mobile money,7000,Transfert envoyé
T0008489,U0205,2026-02-03,Sortie,Mobile money,31000,Fournisseur
T0008490,U0205,2026-02-13,Entrée,Mobile money,21500,Dépôt
T0008491,U0205,2026-02-08,Entrée,Cash,81000,Paiement client
T0008492,U0205,2026-03-05,Entrée,Mobile money,92000,Transfert reçu
T0008493,U0205,2026-03-05,Sortie,Virement,27000,Dépense activité
T0008494,U0205,2026-03-04,Sortie,Mobile money,62000,Transfert envoyé
T0008495,U0205,2026-03-18,Entrée,Mobile money,146500,Paiement client
T0008496,U0205,2026-03-08,Entrée,Virement,69500,Paiement client
T0008497,U0205,2026-03-22,Entrée,Virement,131500,Dépôt
T0008498,U0205,2026-04-24,Sortie,Mobile money,48000,Transport
T0008499,U0205,2026-04-04,Entrée,Mobile money,10500,Dépôt
T0008500,U0205,2026-04-21,Entrée,Mobile money,111000,Transfert reçu
T0008501,U0205,2026-04-20,Sortie,Virement,76000,Fournisseur
T0008502,U0205,2026-04-16,Sortie,Mobile money,26000,Fournisseur
T0008503,U0205,2026-04-09,Entrée,Mobile money,54500,Dépôt
T0008504,U0205,2026-05-13,Sortie,Mobile money,10500,Retrait
T0008505,U0205,2026-05-23,Entrée,Virement,138000,Dépôt
T0008506,U0205,2026-05-05,Entrée,Virement,74500,Paiement client
T0008507,U0205,2026-06-15,Entrée,Mobile money,129500,Paiement client
T0008508,U0205,2026-06-14,Sortie,Cash,27500,Retrait
T0008509,U0205,2026-06-17,Entrée,Cash,12000,Dépôt
T0008510,U0205,2026-06-16,Sortie,Virement,11000,Transport
T0008511,U0205,2026-06-25,Entrée,Mobile money,11500,Paiement client
T0008512,U0205,2026-06-21,Sortie,Mobile money,64500,Dépense activité
T0008513,U0206,2025-07-01,Entrée,Cash,52500,Vente
T0008514,U0206,2025-07-18,Sortie,Mobile money,30500,Transfert envoyé
T0008515,U0206,2025-07-14,Sortie,Mobile money,48000,Dépense activité
T0008516,U0206,2025-07-07,Entrée,Mobile money,7000,Paiement client
T0008517,U0206,2025-07-08,Entrée,Virement,66000,Paiement client
T0008518,U0206,2025-07-03,Entrée,Cash,136500,Vente
T0008519,U0206,2025-07-07,Entrée,Mobile money,18000,Transfert reçu
T0008520,U0206,2025-07-16,Entrée,Mobile money,123500,Vente
T0008521,U0206,2025-08-21,Entrée,Mobile money,9500,Vente
T0008522,U0206,2025-08-09,Sortie,Virement,19000,Retrait
T0008523,U0206,2025-08-02,Sortie,Virement,36000,Transfert envoyé
T0008524,U0206,2025-09-27,Entrée,Mobile money,106500,Dépôt
T0008525,U0206,2025-09-19,Entrée,Mobile money,109500,Dépôt
T0008526,U0206,2025-09-09,Sortie,Mobile money,44000,Fournisseur
T0008527,U0206,2025-09-13,Sortie,Mobile money,32000,Fournisseur
T0008528,U0206,2025-09-11,Entrée,Cash,69000,Paiement client
T0008529,U0206,2025-09-15,Entrée,Mobile money,26000,Dépôt
T0008530,U0206,2025-09-25,Entrée,Mobile money,41500,Dépôt
T0008531,U0206,2025-10-19,Entrée,Mobile money,20500,Dépôt
T0008532,U0206,2025-11-11,Entrée,Mobile money,2500,Dépôt
T0008533,U0206,2025-12-14,Sortie,Mobile money,54500,Fournisseur
T0008534,U0206,2025-12-07,Sortie,Mobile money,30500,Transfert envoyé
T0008535,U0206,2026-01-07,Sortie,Mobile money,11500,Dépense activité
T0008536,U0206,2026-01-24,Entrée,Virement,98500,Transfert reçu
T0008537,U0206,2026-01-25,Entrée,Cash,147000,Transfert reçu
T0008538,U0206,2026-02-07,Entrée,Mobile money,5500,Vente
T0008539,U0206,2026-02-21,Entrée,Virement,46000,Dépôt
T0008540,U0206,2026-03-28,Sortie,Cash,56000,Fournisseur
T0008541,U0206,2026-03-04,Sortie,Cash,33000,Dépense activité
T0008542,U0206,2026-04-10,Sortie,Cash,65000,Retrait
T0008543,U0206,2026-04-03,Sortie,Mobile money,66500,Transfert envoyé
T0008544,U0206,2026-04-23,Entrée,Virement,82000,Vente
T0008545,U0206,2026-04-04,Entrée,Mobile money,80500,Dépôt
T0008546,U0206,2026-04-14,Entrée,Mobile money,84000,Transfert reçu
T0008547,U0206,2026-04-01,Entrée,Virement,40500,Dépôt
T0008548,U0206,2026-05-15,Sortie,Cash,60500,Transfert envoyé
T0008549,U0206,2026-05-04,Entrée,Mobile money,55000,Transfert reçu
T0008550,U0206,2026-05-12,Sortie,Mobile money,31000,Dépense activité
T0008551,U0206,2026-05-23,Sortie,Mobile money,77000,Retrait
T0008552,U0206,2026-05-17,Entrée,Virement,117500,Paiement client
T0008553,U0206,2026-05-09,Sortie,Virement,1500,Retrait
T0008554,U0206,2026-05-17,Sortie,Mobile money,79000,Dépense activité
T0008555,U0206,2026-05-08,Entrée,Mobile money,108000,Transfert reçu
T0008556,U0206,2026-06-11,Sortie,Mobile money,33500,Dépense activité
T0008557,U0206,2026-06-13,Sortie,Mobile money,11000,Transport
T0008558,U0206,2026-06-19,Entrée,Cash,115500,Vente
T0008559,U0206,2026-06-20,Entrée,Cash,149000,Vente
T0008560,U0206,2026-06-07,Entrée,Cash,116500,Paiement client
T0008561,U0206,2026-06-18,Entrée,Cash,135500,Paiement client
T0008562,U0206,2026-06-21,Entrée,Mobile money,101000,Paiement client
T0008563,U0206,2026-06-19,Entrée,Mobile money,32500,Paiement client
T0008564,U0207,2025-07-19,Sortie,Mobile money,60500,Transport
T0008565,U0207,2025-07-14,Sortie,Mobile money,72500,Retrait
T0008566,U0207,2025-08-04,Sortie,Mobile money,19000,Transport
T0008567,U0207,2025-08-12,Entrée,Mobile money,137000,Dépôt
T0008568,U0207,2025-09-28,Sortie,Mobile money,24000,Retrait
T0008569,U0207,2025-09-10,Entrée,Cash,80000,Dépôt
T0008570,U0207,2025-10-23,Sortie,Cash,31000,Transport
T0008571,U0207,2025-10-24,Entrée,Mobile money,139000,Vente
T0008572,U0207,2025-11-11,Sortie,Mobile money,77000,Fournisseur
T0008573,U0207,2025-11-07,Entrée,Mobile money,34000,Transfert reçu
T0008574,U0207,2025-11-09,Sortie,Mobile money,56000,Transfert envoyé
